Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2012-01-28,@,North Carolina State,W,19,43,.442,7,15,.467,16,23,.696,4,20,8,5,2,11,14,,23,57,.404,2,15,.133,12,21,.571,16,40,12,10,2,11,17
2012-01-31,,Clemson,W,24,43,.558,6,14,.429,11,15,.733,5,31,15,3,5,11,12,,22,54,.407,8,21,.381,9,11,.818,4,17,12,5,1,4,13
2012-02-04,@,Florida State,L,21,45,.467,6,18,.333,7,8,.875,4,23,11,10,1,20,17,,22,46,.478,5,12,.417,9,16,.563,8,24,7,10,5,19,13
2012-02-08,,Wake Forest,W,29,54,.537,5,11,.455,5,8,.625,4,30,19,11,3,9,15,,14,41,.341,4,13,.308,12,17,.706,3,25,9,4,2,17,7
2012-02-11,@,UNC,L,20,55,.364,3,16,.188,9,13,.692,7,31,9,3,4,12,19,,24,68,.353,1,10,.100,21,27,.778,19,48,14,7,6,8,11
2012-02-14,@,Clemson,L,22,44,.500,3,16,.188,1,1,1.000,3,26,12,5,1,18,16,,23,50,.460,5,15,.333,9,13,.692,5,22,13,14,2,9,9
2012-02-18,,Maryland,W,26,54,.481,6,10,.600,13,15,.867,5,33,9,7,3,7,14,,14,52,.269,7,19,.368,9,16,.563,10,32,3,4,0,15,17
2012-02-21,@,Virginia Tech,W,25,42,.595,6,15,.400,5,10,.500,4,24,14,8,2,12,19,,18,40,.450,8,16,.500,15,21,.714,3,18,8,4,1,11,15
2012-02-25,,UNC,L,21,60,.350,6,23,.261,3,6,.500,5,29,7,3,7,4,17,,17,51,.333,2,14,.143,18,23,.783,9,44,8,2,4,11,11
2012-03-01,,Florida State,L,20,44,.455,4,9,.444,16,20,.800,5,17,13,8,3,15,17,,23,45,.511,7,16,.438,10,13,.769,6,25,11,9,2,18,16
2012-03-04,@,Maryland,W (1 OT),24,53,.453,5,13,.385,22,34,.647,5,34,13,5,2,12,20,,25,62,.403,8,17,.471,14,26,.538,9,33,10,7,3,12,21
2012-03-09,N,North Carolina State,L,23,53,.434,2,12,.167,16,20,.800,9,33,10,8,2,10,16,,27,50,.540,5,15,.333,8,18,.444,6,28,18,8,2,11,16
2012-03-16,N,Florida,L,18,47,.383,3,18,.167,6,10,.600,2,21,12,5,1,13,15,,28,53,.528,4,23,.174,11,17,.647,9,36,11,6,0,12,10
2012-11-09,@,George Mason,L,21,52,.404,8,21,.381,9,15,.600,11,30,12,3,1,12,20,,24,44,.545,7,14,.500,8,19,.421,3,25,14,5,2,10,16
2012-11-12,,Fairfield,W,19,47,.404,2,8,.250,14,20,.700,8,27,14,5,4,9,8,,17,47,.362,7,21,.333,4,6,.667,9,28,9,5,5,13,16
2012-11-13,,Delaware,L,20,57,.351,4,21,.190,9,15,.600,12,30,10,5,4,12,17,,20,47,.426,5,16,.313,14,17,.824,9,32,7,7,2,14,13
2012-11-17,,Seattle,W,28,50,.560,6,14,.429,21,24,.875,9,38,21,7,6,19,13,,15,59,.254,5,19,.263,8,14,.571,11,25,4,10,0,19,19
2012-11-19,,Lamar,W,23,53,.434,6,16,.375,11,11,1.000,3,24,12,9,8,9,16,,15,46,.326,3,6,.500,11,12,.917,5,25,8,3,6,14,13
